match_id,venue,batting_team,bowling_team,striker,bowler,runs_off_bat,extras,wicket_type,Mat_bowl,Overs,Mdns,Balls,Runs_given,Wkts,BBI,Ave_bowl,Econ,SR_bowl,4,5,10,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,TA Boult,0,0,,10,91.0,6,546,504,14,3/37,36.00,5.53,39.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,TA Boult,6,0,,10,91.0,6,546,504,14,3/37,36.00,5.53,39.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,TA Boult,1,0,,10,91.0,6,546,504,14,3/37,36.00,5.53,39.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,TA Boult,4,0,,10,91.0,6,546,504,14,3/37,36.00,5.53,39.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,TA Boult,0,0,,10,91.0,6,546,504,14,3/37,36.00,5.53,39.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,TA Boult,0,0,,10,91.0,6,546,504,14,3/37,36.00,5.53,39.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,TA Boult,1,0,,10,91.0,6,546,504,14,3/37,36.00,5.53,39.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,TA Boult,0,0,,10,91.0,6,546,504,14,3/37,36.00,5.53,39.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,TA Boult,0,0,,10,91.0,6,546,504,14,3/37,36.00,5.53,39.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,0,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,0,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,0,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,0,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,4,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,4,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,1,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,0,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,0,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,1,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,0,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,0,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Henry,4,0,,7,54.2,3,326,315,11,3/40,28.63,5.79,29.6,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,0,1,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,0,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,0,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,0,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,2,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,0,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,0,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,0,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
1,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,JM Bairstow,MJ Santner,0,0,1.0,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,4,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,0,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,0,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,1,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,0,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,4,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,0,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,0,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,0,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Taskin Ahmed,0,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,1,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,4,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,4,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,2,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Shoriful Islam,1,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Mustafizur Rahman,0,0,,8,65.4,3,394,398,5,2/36,79.60,6.06,78.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Mustafizur Rahman,1,0,,8,65.4,3,394,398,5,2/36,79.60,6.06,78.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Mustafizur Rahman,0,0,,8,65.4,3,394,398,5,2/36,79.60,6.06,78.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Mustafizur Rahman,0,0,,8,65.4,3,394,398,5,2/36,79.60,6.06,78.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Mustafizur Rahman,0,0,,8,65.4,3,394,398,5,2/36,79.60,6.06,78.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Mustafizur Rahman,1,0,,8,65.4,3,394,398,5,2/36,79.60,6.06,78.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,JM Bairstow,Mustafizur Rahman,1,0,,8,65.4,3,394,398,5,2/36,79.60,6.06,78.8,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
13,"Arun Jaitley Stadium, Delhi",England,Afghanistan,JM Bairstow,Fazalhaq Farooqi,0,0,1.0,6,40.0,2,240,228,6,4/34,38.00,5.70,40.0,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,0,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,0,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,0,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,4,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,0,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,0,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,4,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,1,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,2,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,0,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,0,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,0,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,CAK Rajitha,0,0,1.0,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,D Madushanka,3,0,,9,78.2,4,470,525,21,5/80,25.00,6.70,22.3,1,1,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,L Ngidi,0,0,,8,60.3,6,363,355,10,2/26,35.50,5.86,36.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,L Ngidi,0,0,,8,60.3,6,363,355,10,2/26,35.50,5.86,36.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,L Ngidi,0,0,,8,60.3,6,363,355,10,2/26,35.50,5.86,36.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,L Ngidi,0,0,,8,60.3,6,363,355,10,2/26,35.50,5.86,36.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,L Ngidi,6,0,,8,60.3,6,363,355,10,2/26,35.50,5.86,36.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,L Ngidi,0,1,,8,60.3,6,363,355,10,2/26,35.50,5.86,36.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,L Ngidi,0,0,,8,60.3,6,363,355,10,2/26,35.50,5.86,36.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,L Ngidi,4,0,,8,60.3,6,363,355,10,2/26,35.50,5.86,36.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,L Ngidi,0,0,1.0,8,60.3,6,363,355,10,2/26,35.50,5.86,36.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,M Jansen,0,0,,9,69.0,3,414,450,17,3/31,26.47,6.52,24.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,M Jansen,0,0,,9,69.0,3,414,450,17,3/31,26.47,6.52,24.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
20,"Wankhede Stadium, Mumbai",England,South Africa,JM Bairstow,M Jansen,0,1,,9,69.0,3,414,450,17,3/31,26.47,6.52,24.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,4,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,JJ Bumrah,1,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,Mohammed Siraj,4,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,Mohammed Siraj,0,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,Mohammed Siraj,0,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,Mohammed Siraj,0,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,Mohammed Siraj,0,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,Mohammed Siraj,2,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,9,0,215,59,23.88,243,88.47,-,2,1,27,3
